id,prompt,step,cfg,sampler,width,height,token_count,timestamp
37014,"beautiful octane render photorealistic vegetation luxurious hotel bedroom vaporwave aesthetic futuristic fisheye vintage neon volumetric shadows design of the year trending on artstation, depth of field ",20,10.0,8,512,512,35,0
241,"a portrait of a muscular anthropomorphic cyberpunk blue iguana space mechanic in spacesuit armor with ensignia on chest plate by sandra chevrier, by jon foster, detailed render, pistol in holster, tape deck, epic composition, cybernetics, 4 k realistic, cryengine, realistic shaded lighting, sharp focus, masterpiece, by enki bilal ",29,12.5,8,512,768,77,0
5595,"a realistic transparent!!! glass! cat in the steppe, summer field, misty background, from the game pathologic 2, highly detailed, sharp focus, matte painting, by franz snyders, by frans snijders, isaac levitan and asher brown durand, ",20,7.0,8,512,512,59,0
45374,"analog medium format film blurry street night flash photography close up couple portrait in new york, 1 9 6 0 s hasselblad film street photography, featured on unsplash, blurry vintage expired colour film photograph ",20,7.0,8,768,768,44,0
33956,"a beautiful illustration of the great vermont hurricane, vivid colors, by beeple, makoto shinkai, thomas kinkade, unreal engine, cryengine, artstation ",20,7.0,8,1280,512,36,0
19607,pin-up imperial guard warhammer,20,7.0,8,512,512,7,0
4622,"punk astral, profile picture, grunge fashion, reflection, cute artwork, inspired by made in abyss, gothic style ",20,7.0,8,512,512,25,0
6894,"ancient greek ruins, digital painting, artstation, golden hour ",20,7.0,8,768,512,12,0
23233,"beautiful face woman, symmetrical, grey, colorless and silent, watercolor portraits by Luke Rueda Studios and David downton",20,12.0,8,640,1024,25,0
44620,"photography of josa clemente orozco, deep focus, d & d, fantasy, intricate, elegant, highly detailed, digital painting, artstation, concept art, matte, sharp focus, illustration, hearthstone, art by rhads by artgerm and greg rutkowski and alphonse mucha ",20,10.0,8,640,512,66,0
25609,"A 1980s goth nightclub in Soho, painted by John William Waterhouse",20,7.0,8,704,512,13,0
50165,"ben 1 0 new monster, high detail, high quality, 8 k, cinematic realism, smooth, ",20,7.0,8,512,512,20,0
45542,"divine forest of light, cinematic, ray of golden sunlight, alphonse mucha, greg rutkowski, trending on artstation, artgerm, breathtaking, smooth, mark arian, award winning ",38,8.0,8,1024,768,44,0
41531,"portrait of jack russel terrier howling!!! night!!! moon!!!, illustrated by peggy fortnum and beatrix potter and sir john tenniel ",20,7.0,8,512,704,35,0
14932,"a selfie taken from above by a  beautiful smiling Asian actress  sitting on a big fake shark  , highly detailed, lifelike, photo-realistic,  smooth, sharp focus",20,7.0,8,512,512,33,0
19850,alien cat,20,7.0,8,512,512,2,0
25124,"illustration of a sugar skull day of the dead girl, art by sophie anderson",20,7.0,8,512,768,15,0
25593,A painting by Dan Witz,20,7.0,8,512,640,6,0
41155,chryselephantine butoh sculptures with tortured facial expressions iris van herpen meri oxman ,20,7.0,8,512,512,20,0
18096,clock arabic numerals,20,7.0,8,512,512,5,0
30566,"a beautiful 4 k photograph of deep space, nebulae and distant galaxies in the night sky, very deep dark space, astral photography ",20,10.0,8,512,512,27,0
1016,"an iridescent poster of colorful abstract art, muted colors, behance gd, rich color pallete ",20,7.0,8,512,512,23,0
1144,"michael jackson gundam, unreal engine 8 k, illustration, comprehensive art, thorough details, intricate, artstation, galaxy, atmosphere, unreal engine, video game, highly detailed, symmetrical, concept art, peter mohrbacher, charlie bowater, artstation, craig mullins, cinematic, digital painting, deviantart, cinematic lighting, 4 k ",20,7.0,8,512,768,73,0
14943,"3d dark infrared octane render concept art by D. Jun, by Mo Xiang Tong Xiu, by Igarashi Daisuke, beauty portrait anime minimalists girls under dark pink and blue water. cute sad face. dramatic deep light, trending on artstation, oil painting.",50,7.0,8,512,768,57,0
4118,"close up of face of good looking 3 0 year old peruvian man with clean shaven face, no beard, thin face, skinny, very short straight black hair in a quiff style, color portrait, 4 k ",35,7.0,8,512,512,43,0
9518,"mediterranean fisher village, over a calanque, highly detailed, digital painting, artstation, concept art, sharp focus, illustration, art by artgerm and greg rutkowski and raphael lacoste and magali villeneuve ",20,7.0,8,832,512,47,0
36242,🧑🎨 city ,20,7.0,8,512,512,2,0
50564,"photorealistic close up documentary style cinematography of a band backs to camera at the 1 9 6 9 woodstock festival silhouetted and backlit by magic hour sun shot on 1 6 mm eastman 7 2 5 4 film with a 6 5 mm cooke panchro macro lens shot by cinematographers, malcolm hart, don lenzer, michael margetts, david myers, richard pearce, michael wadleigh and alfred wertheimer at the 1 9 6 9 woodstock music festival during magic hour. ",50,7.0,8,768,384,99,0
5411,"surreal chess board with politicians as pieces, puttin, trump, queen of england, gandhi, che guevara, mao, khomeini ",20,7.0,8,512,512,30,0
29913,"aerodrome, 1930s photo",20,7.0,8,512,512,4,0
57277,"beautiful watercolor painting of a tree growing on the edge of a cliff, carl spitzweg, ambient lighting ",20,7.0,8,512,512,23,0
5185,2 0 0 1 : a space odyssey where everything is good and everyone are alive ,20,7.0,8,512,512,16,0
19912,"an anime-style image of kate beckinsale, high quality, artstation, pinterest, concept art, detailed, HD",50,7.0,8,512,512,27,0
11642,"the alps and reflection in a lake in the style of georgia o keeffe. colorful, wavy. painting. medium long shot. perspective. color palette of blue, yellow, purple, green. ",20,7.0,8,1024,640,40,0
44087,"schwarzenegger as conan the barbarian, grey forest background, by ismail inceoglu ",20,14.0,8,512,704,18,0
19759,a portal to an unknown world,20,7.0,8,768,512,6,0
22254,"the Team Fortress 2 Netflix Show, 4k",20,7.0,8,512,512,9,0
58153,"8 k, octane render, realism, tonalism, renaissance, rococo, baroque, cotton candy, creepy young lady wearing long harajuku manga dress with flowers and skulls ( background chaotic flowers ) ",20,7.0,8,512,512,42,0
43481,"mold corrosion abstract 3 d sculpture cinematic lighting, highly detailed 8 k ",20,6.0,8,512,576,13,0
28441,Darth Vader by Philippe Druillet,20,7.0,8,768,1024,9,0
9219,a horse wearing clothes made by rick owens ,20,15.0,8,512,512,8,0
27100,"A portrait of a cybernetic thicc girl in shiny latex catsuit. Universe background, trending on artstation, digital art, by Stanley Artgerm Lau, WLOP, Rossdraws, James Jean, Andrei Riabovitchev, Marc Simonetti, Yoshitaka Amano",20,7.0,8,512,512,64,0
6878,"hd art by zdzislaw beksinski. three goths loitering in the shade, talking beneath a cherry tree outside a blockbuster video store. ",35,7.0,8,512,512,33,0
5290,painting by sargent and leyendecker and greg hildebrandt rhads savrasov levitan above the low clouds on new zealand sokotra faroe island a woman hiking in the mountains overcast thunder storm ,20,5.0,8,512,640,46,0
42924,"fat woman with black long ponytail giving a thumbs up, selfie in the kitchen ",20,7.0,8,512,512,16,0
55709,"muscular female warrior princess wearing heavy plate armor, robust stocky body, at the stone ruins, rpg artwork, hyperdetailed, hyperrealistic, soft light, imposing presence, pino daeni and dan mumford, artstation, intricate metal, smooth, sharp focus ",50,11.0,8,640,832,56,0
19732,"A cat in sifi spacesuit looking down on Gotham city, purple night, giant moon in sky, hyperdetailed, dynamic scene, comics",20,7.0,8,1024,512,30,0
26886,"a majestic dragon, hd, high quality bauhaus art",20,7.0,8,512,512,12,0
838,"karol bak and tom bagshaw and bastien lecouffe - deharme full body character portrait of the borg queen of sentient parasitic flowing ai, floating in a powerful zen state, supermodel, beautiful and ominous, wearing combination of mecha and bodysuit made of wires and fractal ceramic, machinery enveloping nature in the background, character art ",20,14.0,8,512,640,78,0
7388,"epic mask helmet robot ninja portrait stylized as fornite style game design fanart by concept artist gervasio canda, behance hd by jesper ejsing, by rhads, makoto shinkai and lois van baarle, ilya kuvshinov, rossdraws global illumination radiating a glowing aura global illumination ray tracing hdr render in unreal engine 5 ",20,7.0,8,512,768,80,0
18584,ginger kitten on lap photograph hyperrealistic 4k,20,7.0,8,512,512,10,0
57835,"! dream a monster girl, full shot, atmospheric lighting, detailed face, by makoto shinkai, stanley artgerm lau, wlop, rossdraws ",20,7.0,8,512,640,34,0
38617,"portrait of [ [ lana del rey ] ] as a cyborg cyberpunk [ upper body ] intricate abstract. intricate artwork. by tooth wu, wlop, beeple, dan mumford. octane render, trending on artstation, greg rutkowski very coherent symmetrical artwork. cinematic, [ [ hyper realism ] ], high detail, octane render, 8 k, iridescent accents ",20,9.0,8,512,640,83,0
26815,"a urbanized favela, nice street, trees on the sidewalks, no wires over the city, nice cars in the street, joyful people",20,7.0,8,512,512,30,0
22108,"a photograph of a playground on a rainy day from the swingset, wet, reflections, gloomy, mist, HDR, hyper realism",20,7.0,8,1024,704,28,0
38652,a group of cultists worshipping a tetractys in a torchlit chamber ,20,7.0,8,512,512,17,0
39916,"high quality screenshot from a film, a horse riding at supersonic speeds, from the tv show westworld ",20,7.0,8,512,512,22,0
42300,"street view, ( ( ( new ) ) ), trending on artstation, fisheye!!! lens ",20,7.0,8,512,512,23,0
22856,Felix the cat devours his master 4k,20,7.0,8,1024,512,9,0
8873,oil painting by hieronymous bosch of american gothic - n 4 ,20,7.0,8,512,512,14,0
23026,"a beautiful painting of a singular ancient Chinese castle, with a garden, by greg rutkowski and thomas kinkade, trending on artstation",20,7.0,8,1280,704,30,0
13436,"A lonely woman with an umbrella waiting to cross Shibuyas crossing in Japan, back facing the camera, rainy afternoon, beautiful volumetric lighting, intricate, digital painting, cyberpunk colours",20,9.75,8,512,768,38,0
41817,"dove cameron with long blonde hair wearing kimono walking in the mountains on a sunny day, rtx rendering, octane render 1 2 8 k, maya, extreme high intricate details by wlop, medium shot, composition by by frank frazetta and alphonse mucha, oil on canvas, bright colors, art nouveau ",20,7.0,8,640,640,67,0
8703,"panorama of a photorealistic grassland with a medieval village, 4 k, 8 k, cinematic photography, landscape photography ",20,7.0,8,512,512,23,0
49461,roman mosaic of my summer of aestivation ,20,7.0,8,512,512,9,0
16399,"a flying ghost!!!, close up, waterfall in the background, hyperdetailed, artstation, cgsociety, 8k",20,12.0,8,1024,576,31,0
37855,"swimming in a sea of incredible joy, a simple textured vector based illustration, critical detail, contrasting colors, sharp focus, atmospheric dreamscape painting, wlop by ( anime girl ) ",20,7.0,8,512,512,38,0
52574,"hyperrealistic emma stone caricature surrounded by big fat frankfurter sausage by bob byerley and aardman animation, mark ruffalo caricature dartboard with hotdogs, mascot, target reticles, dart board ",20,7.0,8,512,512,48,0
29713,cute hedgehog with big eyes surrounded by field of flowers,20,7.0,8,512,512,11,0
42472,scanning electron microscope engaging trash sticker design ,20,7.0,8,1024,576,8,0
29271,"Beautiful renaissance style painting of Trevor Belmont from Castlevania, enjoying a pint of ale at a tavern, HDR, happily smiling at the camera, holding the pint of ale, sitting at the bar, warm lantern lighting.",20,7.0,8,512,512,47,0
58715,1984,20,7.0,8,512,512,1,0
1349,"surreal glimpse into other universe, floating island in the sky, sky, sea, wind, giraffe, summer morning, very coherent and colorful high contrast, art by!!!! gediminas pranckevicius!!!!, geof darrow, dark shadows, hard lighting ",20,7.0,8,768,512,61,0
1002,"paris burning, trending on art station, by greg rutkowski, ",20,7.0,8,512,512,15,0
27805,"Nobody... nobody trusts anybody now, and we're all very tired, still from John Carpenter’s The Thing (1982)",20,7.0,8,512,512,28,0
29318,"A world where humanity remained loyal to archaic forces, and what followed was an unprecedented era of spiritual alchemy, Infographic and Marginalia, Artstation, epic",20,7.0,8,512,512,33,0
53978,"fractal mandala nebula digital color stylized an ancient white bone and emerald gemstone relic, intricate engraving concept ",20,7.0,8,1280,768,22,0
2865,"a cyberpunk woman awakening from a test tube, opening her eyes for the first time, conceiving the dystopian world around her, illustrated by greg rutkowski, roger magrini, and leticia gillett, full - body, intricately defined, complexly detailed, dramatic lighting, envious atmosphere, daz 3 d, unreal engine 5, cgsociety contest winner, 4 k ",20,7.0,8,512,768,87,0
43844,"mermaid on a circus, crowd shocked, 3 5 mm, 1 9 2 0, photograph ",20,7.0,8,512,512,18,0
20819,"A homeless dog living in a cardboard box, artistic trending on artstation dramatic lighting",20,7.0,8,512,512,17,0
56671,beautiful portrait of paul blart by caravaggio ,20,7.0,8,512,512,11,0
55751,"gingerbread candy village, colorful, fantasy, fairytale, intricate, forest, fireflies, flowers, halloween, christmas, hansel and gretel, bokeh, medium shot, visually stunning, depth of field 1 0 0 mm ( cinematic scene, studio lighting, unreal engine, octane render, trending on artstation, artgerm, cgsociety ) ",50,10.0,8,1024,576,80,0
1339,"fishing village, sipadan, summer morning, very coherent and colorful high contrast, art by gediminas pranckevicius, geof darrow, makoto shinkai, dark shadows, hard lighting ",20,7.0,8,704,512,42,0
32066,"movie still of leyendecker hitman, octane render, low poly, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha and william - adolphe bouguereau ",20,7.0,8,640,512,58,0
53304,"a lion made of tar bathing inside the tar pit, full of tar, covered with liquid tar. dslr, photography, realism, animal photography, color, savanna, wildlife photography ",20,7.0,8,1024,512,36,0
38414,"portrait of adriana chechik, by paul barson and annie leibovitz, black and white photo, f 1. 8, soft lighting, high detail, 8 k ",20,9.0,8,512,512,37,0
23624,"A young beautiful giantess the size of Eifel tower standing next to a small man, beautiful lighting,digital art , highly detailed , high contrast, beautiful lighting, award winning , trending on art station, 8k, photorealistic,unreal engine 5 ",20,7.0,8,512,512,54,0
42421,"hyper realistic pikachu shaped cake, very detailed ",20,7.0,8,512,512,10,0
3825,"beautiful town sits on a cliff, under marmalade sunsets while white waves crash below, digital painting, illustrated by max hay, photorealistic, comprehensive art, trending on cgsociety, artstation hd, 4 k, 8 k ",20,7.0,8,768,512,52,0
48061,"big brutalist military base on cliffs, drawing architecture, sea, very long shot, top angle, pritzker architecture prize, science fiction, control the game, brutalism, earthbound, jan urschel ",26,7.0,8,896,512,43,0
29428,Blue Amazon milk frog plushy,20,7.0,8,512,512,6,0
33142,"tin toy robot, bat, whitechapel, jack the ripper, glowing red eyes, 1 8 8 0 s, steampunk alley, streets, beautiful face, nicoletta ceccoli, mark ryden, lostfish, max fleischer, hyper realistic, artstation, illustration, digital paint, matte paint, vivid colors, bright, cheerful, detailed and intricate environment ",20,12.0,8,640,512,79,0
2318,"a fantasy style portrait painting a character if sam wilson falcon and thanos had a son purple skin, powerful chin, thanos style traits, painting, unreal 5, daz., rpg, portrait, extremely detailed, artgerm greg rutkowski _ greg ",20,15.0,8,512,704,54,0
36531,"la pieta ultrarealistic ultradetailed medium shot painting of slimy catholic veiled transparent bride of frankenstein with skeleton still life, nervous system, steampunk internal organs, greg rutkowski, peter gric, immerse, 1 9 th, special effects makeup, maximalist, glittering, gold, ivory, hyperreal, golden ratio, alphonse mucha ",20,5.0,8,512,704,78,0
33938,"a beautiful close - up of singer cher as a catholic nun, oil on canvas art by edward hopper, highly detailed, fine art, high detail, great lighting, 8 k resolution, masterpiece, clear eyes, soft lighting, painting oil on canvas, hdr, 4 k, 8 k, hd ",20,12.0,8,512,512,60,0
58044,a beautiful portrait painting in the style of larry elmore of a stone golem standing center frame at summer camp ,50,7.0,8,768,768,22,0
41415,"cute storybook children's book style drawing of greek cheek conure, illustration ",20,7.0,8,512,512,16,0
33435,"emma ricknell as a 1 9 2 0 s sci - fi pilot, volumetric dark natural light, dark enlightenment, alchemy, albedo, ink drawing, by zdzislaw beksinski, jack kirby, tom lovell, alex malveda, greg staples ",20,11.5,8,512,512,57,0
25643,"a profile photo of a diver in an ocean, side profile, sci-fi, elegant, sinister,highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration",20,7.0,8,512,512,39,0
19290,"The Big Lebowski bowling with Luke Skywalker in the Star Wars Cantina from A New Hope, Steve Buscemi is in the background in a Stormtooper uniform with his helmet off",20,7.0,8,1088,512,39,0
24571,"Maika Monroe Batgirl, redhead, mask off, illustration, artstation, cinematic lighting, hyperdetailed, cgsociety, 8k, high resolution, Charlie Bowater, Tom Bagshaw, Norman Rockwell, insanely detailed and intricate",20,13.0,8,512,640,52,0
13239,"stary night painting, tower, house, city ",20,7.0,8,1024,512,10,0
29313,"A world where humanity remained loyal to the archaic forces, and what followed was an unprecedented era of spiritual alchemy, Artstation, epic",20,7.0,8,512,512,28,0
49997,wonderdream faeries lady feather wing digital art painting fantasy bloom snyder zack and swanland raymond and pennington bruce illustration character design concept atmospheric lighting butterfly median photoshop face filter ,20,7.0,8,512,768,35,0
57653,screenshot from the dark knight ,20,7.0,8,512,512,6,0
43766,"commander at the battle field of a medieval war between golden soldiers and black red iron soldiers, dramatic lighting, intricate, wild, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha ",20,12.0,8,768,768,60,0
10800,a very cute tiger dressed as albert einstein is holding the moon in his hands ,20,7.0,8,512,512,15,0
33263,"a close - up hoplite, in a concept art of main menu loading screen background. for chinese russian fantasy mmorpg homm 6. by a freelance artist, artstation, behance ",20,7.0,8,512,512,40,0
16821,"Grogu, Portrait, Very Cloudy Sky, Sun, Neon Lights, Subject in Middle, Subject in center, Rule of Thirds, Retrofuturism, Studio Ghibli, Simon Stålenhag",50,7.0,8,1024,512,42,0
23396,"1984, Big Brother, George Orwell, illustration",20,7.0,8,512,512,10,0
44328,"elizabeth olsen walking on the red carpet, wearing an avocado stylized suit with the pith in the middle, trending on unsplash, 4 k quality, intricate ",20,7.0,8,512,512,35,0
12915,"Robtop, creator of Geometry Dash",20,7.0,8,512,512,7,0
50507,"portrait of christian ronaldo, pelota, octane render, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha and william - adolphe bouguereau ",20,7.0,8,512,512,58,0
48552,"teenage mutant ninja turtle with frying pan, wearing chef hat, frying nails, volumetric lighting, realistic, photo, artstation ",20,7.0,8,512,512,27,0
56252,"cosplay sad drunk mario drinks beer in magic forest with fluorescent fog and with mushrooms and big fly agaric, photo ",20,13.0,8,512,512,25,0
26615,"A portrait of a goth by Pablo Picasso. Her hair is dark brown and cut into a short, messy pixie cut. She has a slightly rounded face, with a pointed chin, large eyes with pitch-black contact lenses, and a small nose. She is wearing a black tank top, a black leather jacket, a black knee-length skirt, a black choker, and black leather boots.",20,7.0,8,512,640,81,0
16816,cute baby scottish highland cow mucklecoo with long shaggy fur in field of long green grass at sunrise ultra detailed photo realistic painting 8k,20,7.0,8,512,512,28,0
10482,"a prehistoric monster emerges out of the ocean, waves and volumetric lighting, heavy rain, atmospheric, high resolution, rendering, octane, redshift ",50,10.0,8,896,512,31,0
12996,a knockoff turbografx 16 console,20,7.0,8,512,512,9,0
20392,"Fashion Catwalk in a beautiful greek city, Santorini, blue and white, concept art, rendering, hyperdetailed, unreal engine 5, 4k",20,6.0,8,896,512,33,0
7001,"harrier du bois retro minimalist portrait by jean giraud, moebius starwatcher comic, 8 k ",20,7.0,8,512,512,23,0
17337,"highly detailed portrait of a hopeful pretty astronaut lady with a wavy blonde hair, by Greg Tocchini, by Greg Rutkowski, by Dustin Nguyen, by Ilya Repin,  by Alphonse Mucha, by Cliff Chiang, 4k resolution, nier:automata inspired, bravely default inspired, vibrant but dreary but upflifting red, black and white color scheme!!! ((Space nebula background))",47,18.0,8,512,704,91,0
3000,"short spiked spiky mohawk brown hair and glasses male wizard wearing robe, dndbeyond, bright, realistic, dnd character portrait, full body, art by ralph horsley, dnd, rpg, lotr game design fanart by concept art, behance hd, artstation, deviantart, global illumination radiating a glowing aura global illumination ray tracing hdr render in unreal engine 5 ",20,7.0,8,512,704,84,0
54941,"orientalism painting of a cute dwarf woman cleric face detail by edwin longsden long and theodore ralli and nasreddine dinet and adam styka, masterful intricate art. oil on canvas, excellent lighting, high detail 8 k ",20,7.0,8,512,512,48,0
38791,"cute miss mascot na © nupiot na © nupiot lotad super hero sticker art, cronobreaker, beeple game icon ",20,7.0,8,512,512,29,0
12876,"blue and white soviet fighter jet flying across the arctic ocean with a missile trailing behind about to hit, texture, intricate, details, highly detailed, masterpiece, trending on artstation, focus, sharp focus, concept art, digital painting, sunny, day, midday",50,7.0,8,1024,512,53,0
43475,"armored critters, concept mecha suit from anthem video game, by vitaly bulgarov, by yoji shinkawa, by joss nizzi, by shoji kawamori, bioware, mecha, deviantart, artstation, render, unreal engine ",50,7.0,8,512,512,58,0
42397,mickey mouse as saturn devouring his son by francisco goya ,20,7.0,8,512,512,12,0
50205,"an idealistic woman, porcelain face, clear eyes, with classic cloth and fractal flowery hair in a fractal garden, glowing delicate flower and ferns that grow in a dark fatansy forest on the planet pandora, ",50,7.0,8,512,512,47,0
41591,wolverine impaling dracula ,20,7.0,8,512,512,4,0
15066," wooden Plague Ent. Full body, dark fantasy, detailed and realistic, 4k, top-artstation, inspired   Blizzard and Bethesda games, octane render",20,7.0,8,512,704,34,0
24777,"Golden City mayan pyramid, temple, amazon, with blue light inside, chaos, drone view, inspiration artstation, by Craig Mullins,highly detailed, digital painting, masterpiece, golden hour, 8k photography",20,7.0,8,1024,512,43,0
51693,"here comes the funky chicken! movie poster, 1 9 7 8, featuring the funky chicken wearing big sunglasses and dancing the funky chicken, giving two clucks up! oil painting ",20,7.0,8,512,512,36,0
12110,"sexy girl with dark brown hair, leaning against the window, in the style of ilya kuvshinov ",50,5.0,8,512,512,22,0
22445,"man wearing long dark robes and hood and long nosed gasmask, designed by Ralph Angus McQuarrie, film still, photorealistic, enhanced",20,7.0,8,512,512,30,0
1308,"a one character girl. game gacha club, anime, chibi, gray background ",20,7.0,8,512,704,17,0
4998,portrait of green anthropomorphic mantis religiosa ; hard predatory look ; d & d rogue ; 6 legs ; triangle - shaped head with antennae ; concept art ; artstation ; 8 k ; wallpapers ; heavy contrast ; cinematic art ; cgsociety ; art by greg rutkowski and artgerm ,50,7.0,8,512,512,68,0
34071,"painting of group of hungry alien snails homeless at dinner in a garbage dump, full of electronic garbage and dirty disorder, strong dest, sharp edges, reflections, raytracing, raymarching, subsurface scattering, digital art, painted by taras susak ",20,13.0,8,1280,704,55,0
2824,"steampunk himalayan rocksalt lamp pocketwatch inside a glass jar half - buried in sands of time, intricate detail, hyper detailed, ultra realistic, sharp focus, octane render, lantern, volumetric, ray tracing, artstation trending, moon, pocketwatch, cgsociety, sense of awe, swirling mist, moon, 4 k ",20,7.0,8,512,704,73,0
15744,"This mixed mediart has captures the serenity and beauty of a summer day. The sky is a deep blue, and the sun is shining down on the fields of flowers. The colors are very vibrant, and the brushstrokes are very fluid. The overall effect is one of peace and calm.  by Lois van Baarle, by Walt Disney fine",20,7.0,8,512,512,72,0
52632,"very very beautiful furry art, bust profile picture of a robotic anthro shark, visor screen for face, opaque visor, commission on furaffinity, cgsociety, octane render, vibrant colors, subnautica ",20,7.0,8,512,512,50,0
19046,capybaras camping on the seaside and one is playing guitar around the fire by yuga labs and by pendleton ward,20,7.0,8,512,512,24,0
17369,"Anime art of beautiful Hatsune miku with beautiful legs by artgerm, rossdraws, Greg Rutkowski, magali villeneuve, Gil Elvgren, Alberto Vargas, Earl Moran, Art Frahm, Enoch Bolles, symmetrical shoulders, blue hair",20,7.0,8,512,576,54,0
46734,lisa mona vinci wearing a captain's uniform from star trek the next generation red uniform with black shoulders and four pips ,20,7.0,8,512,512,24,0
56493,"angel versus devil, in the style of alena aenami, 3 5 mm epic hyper realistic cinematic masterpiece, dramatic lighting 4 k ",35,15.0,8,512,640,26,0
30204,archibald prize winning portrait of slumming actor at a party,20,7.0,8,512,512,12,0
6722,"gigantic cthulhu, size comparsion, small city, dramatic lighting, chiaroscuro, high detail, painted by greg rutkowski, painted by igor kieryluk, painted by bobby chiu, trending on artstation ",20,7.0,8,512,512,50,0
53557,"movie still of dog cyborg, cinematic composition, cinematic light, criterion collection, by edgar wright ",20,7.0,8,512,512,19,0
25744,"tarot card, science fiction, magic, technology,",20,7.0,8,512,512,11,0
57959,novak djokovic losing at wimbledon ,20,7.0,8,512,512,7,0
37030,"wood carving of a border collie dog catching a ball, the wood carving is all natural with no paint, award winning photography, 3 5 mm. ",20,7.0,8,512,512,30,0
15664,"a disposable flash photograph of an underground 1970’s house in a room with walls painted to look like the outdoors, there is AstroTurf on the ground to look like a front yard",20,7.0,8,512,512,40,0
29786,"male anthro anthro anthro husky, today's featured photo",20,7.0,8,512,512,17,0
5985,"an ultra detailed matte painting of the one impossibly tall black spire on an island in a river that touches the clouds on an island high above the city fortress tower, fantasy, ultrawide lense, aerial photography, volumetric lighting, exquisite detail, octane render, 8 k postprocessing, art by artgerm and greg rutkowski and alphonse mucha ",20,7.0,8,512,512,79,0
26769,Father Christmas throwing a dodgeball Painted by Caravaggio,20,7.0,8,512,512,11,0
51104,"britney spears, kim kardashian, carmen electra, muscular, intricate, highly detailed,!, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha ",50,13.0,8,512,704,54,0
17323,Jerome Powell talking to a bear,20,7.0,8,512,512,6,0
17289,Jennifer Tilly,20,7.0,8,512,512,3,0
8122,"full digital cyberpunk anime!!, shattered cyborg - girl in the style of arcane!!!, lightning, raining!!, water refractions!!, black long hair!, biomechanical details, neon background lighting, reflections, wlop, ilya kuvshinov, artgerm ",20,7.0,8,1024,512,68,0
11072,"a futuristic ergonomic virtual reality headset in the style of luigi colani, insanely integrate, 8 k, product photo, full shot, studiolight ",20,7.0,8,512,512,32,0
22894,sun as a dark souls boss in surrealism art style,20,7.0,8,512,512,11,0
7731,"elizabeth olsen as the goddess of wealth and riches!!!!!!, golden ratio!!!!!, centered, trending on artstation, 8 k quality, cgsociety contest winner, artstation hd, artstation hq, luminous lighting ",20,7.0,8,512,512,54,0
12122,scene from a 2 0 1 0 s james bond film ,20,7.0,8,704,512,11,0
47970,"goddess of illusion, beautiful, stunning, breathtaking, mirrors, glass, magic circle, magic doorway, fantasy, mist, bioluminescence, opalescence iridescence hyper - realistic, unreal engine ",50,10.0,8,512,1024,43,0
25350,pulp fiction book jacket painting (1940s),20,7.0,8,512,512,8,0
7944,"style of frank miller, portrait of big black man sitting on throne, background made of big curtains ",20,7.0,8,1024,1024,19,0
6240,lucario by loick mori ,20,16.0,8,512,512,6,0
35194,"tortise - woman princess, orientalism face detail by theodore ralli and nasreddine dinet and anders zorn and edwin longsden long, oil painting, realistic style, detailed background, lighting technique, high detail 8 k ",20,7.0,8,512,640,47,0
44634,"painted portrait of young woman, hyperborea, decollete coat fabric cloth, art nouveau octane render, league of legends, matte painting concept art, official fanart behance hd artstation by jesper ejsing, by rhads and makoto shinkai and loish and ilya kuvshinov and rossdraws ",20,14.0,8,512,640,72,0
26676,"a small hidden lake in the forest, beautiful art",20,7.0,8,512,512,10,0
27654,Nikolai Gogol in clown outfit,20,7.0,8,512,512,6,0
18503,spongebob kratom overdose,20,7.0,8,512,512,7,0
33987,"' why the hell is my cat as angry all the time?'an article for scientific america magazine, 1 9 9 3, highly - detailed cinestill 5 0 0 d photograph, ultra - real, intricate and elegant concept art, deeply - 3 d - rendered, huhd 8 k, smooth, hdr, sharp focus, art by beeple and by stanley artgerm lau ",20,8.0,1,640,640,79,0
44415,"large ship being tossed about in a fierce storm in the sea, dark, low light, terrifying, beautiful, john tenniel illustration ",20,7.0,8,512,512,27,0
23901,I am real. Light is forming me. This is real,20,7.0,8,512,512,12,0
35711,"donut locator service, app icon ",20,7.0,8,512,512,9,0
12307,map of australia made of liquid ink ,50,7.0,8,512,512,7,0
55933,"wireless headphone stand stand stand, futuristic, techno, cyberpunk, product design, render, concept, fun, geometric ",20,7.0,8,512,512,25,0
9178,"a tornado inside an astronauts helmet, concept art, ultrarealistic, studio render, background of the galaxy ",50,7.0,8,512,512,21,0
26624,"Flash vs Sonic,8k resolution,3d,-W 540",20,7.0,8,512,1088,13,0
22033,Thanos on the set of Friends,20,7.0,8,512,512,7,0
16303,"A Trex-Raptor crossbreed, illustrated by Antoine Verney-Carron and J. Lesaffre, trending on artstation, 4k, 8k, artstation 3d render, artstation 3d, artstation graphics, artstation lighting",20,7.0,8,512,512,54,0
